650,12.69
651,18.5
652,8.9
653,18.71
654,10.31
655,13.19
656,22.49
657,5.95
658,-0.44
659,19.69
660,4.9
661,16.07
662,-4.58
663,26.04
664,11.92
665,5.51
666,8.39
667,15.35
668,5.9
669,9.61
670,3.24
671,20.47
672,15.65
673,15.63
674,13.74
675,13.95
676,15.93
677,13.62
678,8.76
679,13.52
680,15.56
681,13.19
682,15.44
683,26.21
684,15.92
685,8.7
686,11.4
687,26.62
688,12.32
689,22.91
690,12.01
691,17.46
692,3.82
693,16.52
694,15.44
695,7.19
696,26.63
697,11.71
698,-1.71
699,11.26
700,22.13
701,3.83
702,11.59
703,18.67
704,26.7
705,24.03
706,25.44
707,17.52
708,20.24
709,22.7
710,15.33
711,2.26
712,18.75
713,1.47
714,27.92
715,21.79
716,9.69
717,9.41
718,11.95
719,20.92
720,20.22
721,12.07
722,8.92
723,14.11
724,1.13
725,5.79
726,3.85
727,17.59
728,13.21
729,8.68
730,1.21
731,6.63
732,-1.79
733,17.01
734,25.75
735,8.23
736,19.64
737,21.17
738,17.87
739,11.24
740,6.99
741,21.12
742,15.55
743,8.84
744,26.85
745,12.81
746,23.33
747,6.05
748,19.17
749,33.92
750,-2.3
751,16.94
752,4.18
753,21.68
754,2.34
755,1.62
756,26.4
757,13.94
758,5.14
759,9.55
760,13.25
761,17.2
762,7.25
763,16.86
764,27.37
765,0.47
766,6.96
767,-5.49
768,12.7
769,3.43
770,23.98
771,17.83
772,6.38
773,30.24
774,13.05
775,22.26
776,23.31
777,13.26
778,10.12
779,12.58
780,14.81
781,10.6
782,10.46
783,2.21
784,10.09
785,7.3
786,18.02
787,8.2
788,25.88
789,15.18
790,25.21
791,11.06
792,16.17
793,7.3
794,9.65
795,0.39
796,16.57
797,12.52
798,3
799,3.95
800,14.18
801,12.22
802,9.16
803,-4.16
804,-0.12
805,14.22
806,16.64
807,17.44
808,13.29
809,4.75
810,-7.94
811,9.3
812,21.44
813,7.13
814,11.11
815,12.18
816,22.76
817,3.05
818,12.87
819,7.89
820,13.52
821,19.36
822,16
823,0.72
824,-1.85
825,4.75
826,14.66
827,10.33
828,2.71
829,19.49
830,19.87
831,22.16
832,5.6
833,8.8
834,7.47
835,16.4
836,7.24
837,14.83
838,-1.55
839,7.78
840,17.47
841,7.53
842,14.23
843,12.78
844,20.43
845,18.46
846,10.01
847,12.19
848,11.12
849,10.55
850,37.12
851,21.56
852,10.17
853,2.97
854,3.88
855,0.16
856,7.66
857,10.21
858,18.69
859,17.79
860,19.97
861,17.3
862,2.44
863,11.55
864,14.59
865,1.7
866,18.09
867,17.26
868,11.11
869,23.07
870,0.99
871,0.51
872,31.15
873,2.2
874,5.69
875,7.12
876,14.95
877,19.45
878,8.63
879,21.62
880,11.34
881,18.74
882,9.23
883,5.8
884,8.96
885,16.33
886,2.03
887,14.65
888,10.86
889,11.37
890,18.55
891,18.85
892,9.42
893,10.36
894,18.62
895,11.86
896,20.94
897,14.74
898,18
899,23.02
900,1.57
901,22.49
902,1.72
903,15.19
904,10.62
905,1.15
906,16.25
907,8.35
908,14.76
909,6.75
910,18.61
911,21.52
912,15.84
913,22.78
914,9.34
915,9.87
916,2.88
917,6.38
918,9.64
919,8.29
920,7.57
921,21.61
922,11.83
923,18.09
924,20.21
925,19.25
926,2.08
927,0.96
928,18.5
929,21.18
930,7.05
931,9.46
932,16.01
933,5.56
934,13.63
935,10.57
936,23.64
937,21.06
938,4.73
939,2.76
940,11.75
941,12.32
942,-11.67
943,9.37
944,4.53
945,8.26
946,5.71
947,12.63
948,12.19
949,17.26
950,7.03
951,16.56
952,12.24
953,7.97
954,15.32
955,10.88
956,11.34
957,13.02
958,20.47
959,3.83
960,-1.48
961,18.7
962,12.83
963,25
964,-1.12
965,-0.27
966,4.25
967,15.42
968,3.07
969,16.02
970,16.8
971,19.09
972,28.12
973,-0.86
974,22.48
975,12.06
976,6.42
977,18.99
978,12.71
979,6.83
980,14.29
981,26.47
982,10.76
983,19.09
984,5.93
985,30.87
986,21.01
987,0.07
988,8.62
989,7.45
990,10.88
991,16.09
992,14.18
993,8.75
994,23
995,21.19
996,5.49
997,12.48
998,3.68
999,14.18
1000,16.7
1001,12.44
1002,-3.33
1003,20.66
1004,12.7
1005,16.84
1006,-5.86
1007,11.26
1008,18.8
1009,16.07
1010,19.22
1011,21.91
1012,-0.65
1013,16.01
1014,0.46
1015,17.74
1016,6.63
1017,18.89
1018,16.58
1019,10.9
1020,16.87
1021,15.85
1022,26.5
1023,14.63
1024,5.03
1025,17.52
1026,17.13
1027,3.09
1028,14.57
1029,14.71
1030,15.35
1031,19.58
1032,5.69
1033,28.66
1034,13.2
1035,7.66
1036,7.58
1037,8.7
1038,18.42
1039,13.62
1040,8.57
1041,0.76
1042,12.45
1043,14.57
1044,-2.55
1045,15.08
1046,34.74
1047,16.23
1048,6.37
1049,12.64
1050,7.43
1051,-1.25
1052,6.16
1053,18.16
1054,26.06
1055,13.47
1056,9.64
1057,18.58
1058,-1.31
1059,16.04
1060,-1.29
1061,9.18
1062,12.76
1063,-6.58
1064,18.8
1065,15.16
1066,11.42
1067,25.84
1068,18.23
1069,14.83
1070,10.55
1071,9.03
1072,16.12
1073,7.36
1074,19.26
1075,7.55
1076,2.88
1077,38.16
1078,9.78
1079,3.92
1080,4.1
1081,-0.15
1082,23.81
1083,9.92
1084,11.35
1085,11.26
1086,20.09
1087,2.69
1088,18.69
1089,12.56
1090,15.36
1091,19.61
1092,-1.83
1093,4.21
1094,16.07
1095,4.84
1096,22.91
1097,10.72
1098,-3.18
1099,10.95
1100,19.73
1101,17.52
1102,6.79
1103,-0.31
1104,-0.7
1105,9.16
1106,18.22
1107,26.03
1108,11.73
1109,3.07
1110,18.71
1111,15.27
1112,4.62
1113,5.2
1114,11.75
1115,25.48
1116,14.05
1117,3.24
1118,27.17
1119,17.79
1120,9.5
1121,13.93
1122,0.95
1123,17.01
1124,10.42
1125,14.64
1126,17.84
1127,13.42
1128,16.77
1129,16.29
1130,8.23
1131,9.53
1132,7.41
1133,10.78
1134,19.08
1135,11.5
1136,16.32
1137,10.16
1138,14.41
1139,24.08
1140,15.13
1141,10.96
1142,22.09
1143,15.88
1144,11.02
1145,-0.92
1146,11.2
1147,16.99
1148,9.13
1149,27.66
1150,6.15
1151,5.9
1152,32.03
1153,7.11
1154,14.85
1155,8.97
1156,18.11
1157,2.62
1158,16.19
1159,30.06
1160,6.37
1161,11.8
1162,10.75
1163,12.33
1164,14.39
1165,17.97
1166,5
1167,17.6
1168,12.55
1169,2.71
1170,19.15
1171,15.16
1172,4.4
1173,6.76
1174,12.58
1175,13.43
1176,21.47
1177,15.14
1178,20.29
1179,6.59
1180,11.27
1181,8.76
1182,9.58
1183,6.24
1184,16.83
1185,9.29
1186,25.09
1187,12.29
1188,5.26
1189,1.19
1190,10.68
1191,20.37
1192,10.12
1193,19.46
1194,15.08
1195,20.6
1196,11.76
1197,20.26
1198,14.73
1199,9.05
1200,10.6
1201,11.49
1202,13.71
1203,17.83
1204,21.22
1205,1.2
1206,3.05
1207,7.19
1208,3.18
1209,16
1210,15.91
1211,12.16
1212,14.2
1213,15.49
1214,17.98
1215,7.74
1216,21.02
1217,23.92
1218,11.98
1219,0.97
1220,18.84
1221,14.29
1222,16.83
1223,13.73
1224,11.8
1225,8.63
1226,20.78
1227,11.95
1228,1.31
1229,-7.57
1230,7.45
1231,10.43
1232,12.94
1233,15.96
1234,17.11
1235,6.24
1236,29.32
1237,6.36
1238,14.75
1239,7.04
1240,13.82
1241,8.9
1242,16.06
1243,6.08
1244,10.85
1245,9.43
1246,19.85
1247,-0.51
1248,16.99
1249,23.26
1250,12.3
1251,23.2
1252,19.44
1253,10.97
1254,6.97
1255,4.57
1256,12.37
1257,8.53
1258,4.1
1259,-1.84
1260,23.01
1261,12.52
1262,7.81
1263,10.38
1264,10.08
1265,13.02
1266,2.02
1267,19.36
1268,13.59
1269,16.84
1270,12.43
1271,22.36
1272,2.88
1273,3.18
1274,30.03
1275,-5.61
1276,14.9
1277,19.84
1278,13.45
1279,14.33
1280,17.95
1281,4.48
1282,10.43
1283,12.87
1284,6.18
1285,11.51
1286,4.43
1287,11.75
1288,7.61
1289,-4.99
1290,9.26
1291,15.43
1292,5.15
1293,7.86
1294,13.31
1295,14.26
1296,4.64
1297,15.12
1298,18.32
1299,8.82
1300,17.2
1301,5.41
1302,19.56
1303,14.56
1304,15.08
1305,4.03
1306,5.26
1307,2.16
1308,14.52
1309,6.7
1310,11.68
1311,8.34
1312,13.54
1313,19.68
1314,27.37
1315,10.31
1316,-0.88
1317,12.53
1318,23.93
1319,13.66
1320,6.32
1321,23.03
1322,2.87
1323,7.75
1324,20.94
1325,0.29
1326,17.69
1327,-7.71
1328,9.66
1329,17.19
1330,11.62
1331,1.29
1332,7.69
1333,16.05
1334,11.78
1335,14.12
1336,3.35
1337,11.04
1338,12.71
1339,22.35
1340,15.16
1341,0.79
1342,19.63
1343,13.36
1344,9.81
1345,21.18
1346,14.33
1347,-6.6
1348,5.69
1349,-5.46
1350,7.39
1351,14.21
1352,6.62
1353,16.47
1354,14.14
1355,9.26
1356,9.93
1357,29.45
1358,5.17
1359,10.12
1360,8.29
1361,27.33
1362,14.45
1363,25.01
1364,13.32
1365,16.34
1366,20.61
1367,19.91
1368,19.53
1369,17.25
1370,-0.12
1371,8.38
1372,27.16
1373,8.96
1374,13.99
1375,15.07
1376,17.14
1377,13.26
1378,19.61
1379,3.54
1380,8.03
1381,6.49
1382,4
1383,3
1384,2.2
1385,-1.58
1386,3.69
1387,17.12
1388,7.37
1389,15.82
1390,29.03
1391,9.47
1392,29.99
1393,8.97
1394,18.02
1395,1.87
1396,6.61
1397,21.53
1398,7.97
1399,8.74
1400,23.92
1401,15.58
1402,16.25
1403,16.93
1404,29.37
1405,25.27
1406,15.99
1407,5.95
1408,10.15
1409,16.22
1410,13.46
1411,7.72
1412,20.41
1413,8.39
1414,9.46
1415,2.45
1416,10.73
1417,10.09
1418,8.42
1419,16.71
1420,26.56
1421,15.84
1422,7.76
1423,17.6
1424,1.83
1425,13.02
1426,17.15
1427,20.7
1428,7.2
1429,12.11
1430,15.98
1431,7.28
1432,26.36
1433,14.97
1434,13.76
1435,19.26
1436,17.67
1437,18.31
1438,13.45
1439,26.65
1440,0.16
1441,0.76
1442,7.48
1443,19.91
1444,19.95
1445,18.33
1446,16.84
1447,14.86
1448,12.68
1449,4.55
1450,7.02
1451,12.93
1452,24.05
1453,23.31
1454,26.89
1455,4.29
1456,9.22
1457,23.34
1458,10.49
1459,-3.29
1460,5.44
1461,8.45
1462,15.48
1463,20.25
1464,22.97
1465,16.88
1466,4.71
1467,16.03
1468,21.93
1469,7.03
1470,8.18
1471,11.94
1472,22.94
1473,8.97
1474,5.59
1475,22.41
1476,17.23
1477,5.42
1478,8.53
1479,10.07
1480,-0.19
1481,14.25
1482,2.72
1483,23.64
1484,-1.28
1485,18.76
1486,0.66
1487,12.15
1488,13.76
1489,8.76
1490,4.32
1491,15.79
1492,20.19
1493,1.43
1494,15.64
1495,16.41
1496,12.29
1497,11.15
1498,11.57
1499,25.93
1500,-0.83
1501,4.23
1502,12.92
1503,18.08
1504,25
1505,3.44
1506,7.45
1507,7.85
1508,6.37
1509,9.3
1510,2.28
1511,8.82
1512,-5.12
1513,2.05
1514,11.83
1515,22.2
1516,-3.43
1517,9.33
1518,5.93
1519,3.68
1520,14.98
1521,10.7
1522,4.89
1523,1.55
1524,11.79
1525,17.66
1526,12.68
1527,15.56
1528,11.27
1529,14.7
1530,-0.26
1531,26.24
1532,13.92
1533,2.92
1534,7.76
1535,18.57
1536,27.98
1537,8.56
1538,15.66
1539,12.19
1540,31.53
1541,-0.36
1542,22.9
1543,26.72
1544,14.92
1545,30.75
1546,8.17
1547,9.89
1548,4.18
1549,11.33
1550,14.96
1551,9.84
1552,8.1
1553,6.95
1554,15.93
1555,8.79
1556,16.25
1557,24.37
1558,13.04
1559,17.32
1560,6.6
1561,19.3
1562,16.11
1563,20.44
1564,6.9
1565,10.28
1566,13.44
1567,25.4
1568,15.48
1569,11.97
1570,21.31
1571,21.06
1572,10.05
1573,21.19
1574,14.58
1575,8.15
1576,9.07
1577,5.37
1578,11.43
1579,10.18
1580,-4.29
1581,20.28
1582,7.56
1583,27.91
1584,3.08
1585,22.32
1586,10.26
1587,21.81
1588,11.19
1589,-3.29
1590,11.08
1591,13.46
1592,15.01
1593,0.39
1594,-5.31
1595,10.36
1596,7.75
1597,21.53
1598,10.97
1599,-1.13
1600,22.24
1601,0.87
1602,6.08
1603,3.81
1604,19.81
1605,-4.76
1606,20.34
1607,4.46
1608,9.26
1609,4.31
1610,17.26
1611,2.12
1612,10.83
1613,20.95
1614,20.33
1615,18.59
1616,-4.3
1617,15.53
1618,17.84
1619,26.36
1620,2.65
1621,11.21
1622,10.56
1623,0.06
1624,23.48
1625,6.38
1626,11.21
1627,8.02
1628,19.56
1629,2.4
1630,23.1
1631,9.27
1632,13.6
1633,2.02
1634,1.23
1635,18.81
1636,19.52
1637,9.02
1638,16.67
1639,8.77
1640,3.76
1641,11.51
1642,5.22
1643,15.39
1644,9.68
1645,20.68
1646,16
1647,6.17
1648,10.97
1649,7.61
1650,13.8
1651,16.51
1652,10.05
1653,1.34
1654,12.53
1655,2.4
1656,4.9
1657,18.7
1658,22.93
1659,12.81
1660,20.26
1661,3.49
1662,9.24
1663,17.67
1664,4.08
1665,20.23
1666,24.16
1667,19.27
1668,18.34
1669,11.7
1670,12.12
1671,18.16
1672,18.68
1673,13.82
1674,21.63
1675,6.46
1676,10.64
1677,4.12
1678,12.75
1679,25.77
1680,11.67
1681,26.07
1682,22.53
1683,9.39
1684,14.54
1685,19.87
1686,23.19
1687,7.15
1688,4.8
1689,26.99
1690,33
1691,12.89
1692,15.46
1693,6.15
1694,1.23
1695,7.58
1696,20.52
1697,4.43
1698,11.18
1699,11.14
1700,12.68
1701,16.85
1702,8.32
1703,7.69
1704,4.65
1705,7.8
1706,6.5
1707,4.89
1708,20.5
1709,22.61
1710,16.45
1711,16.69
1712,2.77
1713,28.65
1714,21.86
1715,13.51
1716,10.54
1717,17.41
1718,30.33
1719,10.27
1720,21.38
1721,7.65
1722,8.32
1723,3.45
1724,14.5
1725,11
1726,22.72
1727,9.66
1728,10.95
1729,7.88
1730,-1.53
1731,8.43
1732,21.61
1733,13.28
1734,14.2
1735,12.47
1736,3.71
1737,24.87
1738,10.41
1739,-5.04
1740,20.91
1741,10.61
1742,18.77
1743,19.71
1744,10.21
1745,7.89
1746,21.13
1747,9.02
1748,2.3
1749,-2.29
1750,11.26
1751,11.2
1752,7.62
1753,10.43
1754,12.48
1755,27.26
1756,10.84
1757,27.85
1758,9.75
1759,2.98
1760,8.25
1761,16.54
1762,16.06
1763,26.48
1764,3.07
1765,20.8
1766,13.76
1767,14.75
1768,18.2
1769,8.26
1770,-0.67
1771,5.2
1772,21.7
1773,2.47
1774,17.99
1775,10.19
1776,19.99
1777,19.01
1778,8.92
1779,8.81
1780,24.82
1781,21.2
1782,10.08
1783,13.21
1784,13.84
1785,26.28
1786,12.85
1787,27.06
1788,24.22
1789,13.54
1790,11.9
1791,13.07
1792,20.99
1793,15.11
1794,20.24
1795,-6.77
1796,10.53
1797,14.3
1798,22.24
1799,19.92
1800,5.62
1801,11.22
1802,8.27
1803,9.61
1804,-0.41
1805,18.15
1806,-16.51
1807,10.42
1808,7.47
1809,5.4
1810,21.21
1811,17.79
1812,16.94
1813,9.86
1814,11.94
1815,13.08
1816,22.54
1817,4.86
1818,15.43
1819,13.23
1820,15.27
1821,8.16
1822,4.33
1823,16.75
1824,20.52
1825,19.39
1826,20.18
1827,-3.14
1828,-14.05
1829,3.3
1830,-0.41
1831,12.78
1832,20.11
1833,8.3
1834,12.94
1835,11.69
1836,5.12
1837,10.96
1838,14.12
1839,6.67
1840,15.5
1841,9.5
1842,4.79
1843,10.28
1844,-2.53
1845,18.56
1846,11.77
1847,15.58
1848,-7.94
1849,33.63
1850,23.59
1851,9.11
1852,25.09
1853,27.62
1854,3.49
1855,12.09
1856,11.97
1857,11.45
1858,4.99
1859,19.4
1860,18.9
1861,5
1862,22.98
1863,15.35
1864,1.3
1865,33.04
1866,19.85
1867,14.72
1868,21.8
1869,11.54
1870,11.83
1871,26.95
1872,14.87
1873,9.64
1874,10.49
1875,0.52
1876,18.89
1877,33.16
1878,3.4
1879,29.17
1880,11.09
1881,12.28
1882,1.71
1883,7.38
1884,19.67
1885,17.14
1886,4.71
1887,7.11
1888,21.42
1889,10.64
1890,-2.67
1891,5.3
1892,29.09
1893,18.28
1894,4.14
1895,1.8
1896,15.95
1897,13.62
1898,16.66
1899,13.07
1900,12.01
1901,29.05
1902,21.28
1903,19.16
1904,20.94
1905,12.74
1906,5.8
1907,9.89
1908,11.65
1909,14.96
1910,9.91
1911,7.98
1912,15.25
1913,-1.66
1914,11.89
1915,4.5
1916,7.35
1917,15.81
1918,17.02
1919,21.84
1920,22.52
1921,16.62
1922,10.05
1923,19.24
1924,12.04
1925,12.06
1926,10.6
1927,16.29
1928,16.26
1929,3.86
1930,6.62
1931,11.53
1932,13.8
1933,0.54
1934,7.96
1935,25.79
1936,11.06
1937,6.21
1938,6.37
1939,10.63
1940,23.23
1941,15.67
1942,6.84
1943,20.69
1944,18.87
1945,18.37
1946,18.67
1947,15.19
1948,15.37
1949,21.61
1950,12.18
1951,1.85
1952,12.4
1953,8.94
1954,1.05
1955,15.79
1956,16.85
1957,6.61
1958,-0.7
1959,11.5
1960,17
1961,7.31
1962,10.39
1963,21.08
1964,27.65
1965,18.09
1966,11.05
1967,13.5
1968,4.67
1969,22.6
1970,6.51
1971,9.34
1972,7.71
1973,6.55
1974,11.42
1975,3.32
1976,-1.88
1977,7.9
1978,8.49
1979,6.2
1980,23.78
1981,5.66
1982,18.3
1983,6.85
1984,29.93
1985,-6.71
1986,6.1
1987,17.29
1988,19.85
1989,24.93
1990,0.87
1991,5.1
1992,7.17
1993,5.49
1994,10.1
1995,16.82
1996,18.45
1997,24.82
1998,13.55
1999,19.43
2000,0.1
2001,5.18
2002,8.33
2003,11.22
2004,6.81
2005,8.04
2006,9.34
2007,18.18
2008,-3.4
2009,11.19
2010,12.65
2011,11.83
2012,5.64
2013,10.14
2014,6.17
2015,12.7
2016,16.37
2017,20.09
2018,3.93
2019,28.17
2020,9.1
2021,11.36
2022,28.95
2023,9.06
2024,7.33
2025,6.23
2026,18.48
2027,5.87
2028,32.79
2029,15.93
2030,7.86
2031,5.87
2032,17.94
2033,3.51
2034,7.56
2035,-4.25
2036,6.9
2037,4.56
2038,5.97
2039,0.35
2040,5.42
2041,-4.99
2042,8.76
2043,12.34
2044,11.67
2045,23.07
2046,11.61
2047,9.9
2048,11.11
2049,20.73
2050,7.45
2051,12.54
2052,18.05
2053,12.56
2054,12.7
2055,20.77
2056,14.72
2057,0.43
2058,8.64
2059,22.52
2060,7.06
2061,6.53
2062,5.97
2063,9.79
2064,19.04
2065,6.4
2066,2.96
2067,15.99
2068,17.04
2069,8.22
2070,19.85
2071,22.11
2072,12.86
2073,13.27
2074,9.76
2075,15.83
2076,10.91
2077,12.09
2078,10.7
2079,18.26
2080,3.22
2081,22.3
2082,5.69
2083,13.13
2084,19.01
2085,2.13
2086,9.14
2087,9.34
2088,22.05
2089,15.67
2090,29.51
2091,18.34
2092,13.46
2093,14.85
2094,12.46
2095,13.01
2096,17.59
2097,19.78
2098,22.71
2099,7.74
2100,9.71
2101,7.53
2102,15.39
2103,15.21
2104,19.4
2105,9.26
2106,17.79
2107,11.79
2108,8.33
2109,-2.35
2110,6.03
2111,8.72
2112,10.96
2113,-8.57
2114,17.45
2115,14.85
2116,19.7
2117,3.77
2118,8.5
2119,8.37
2120,24.38
2121,12.75
2122,8.25
2123,4.27
2124,5.11
2125,23.87
2126,8.07
2127,24.57
2128,15.01
2129,11.92
2130,-4.01
2131,3.83
